id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
19987868,Bangkok Persective View: 2BR/WIFI/MRT,79624768,Eva,Huai Khwang,13.7608,100.56981,Entire home/apt,2086,1,69,5/9/2024,0.83,33,86,17
19992494,"The Luxury Edge, 5min Asok BTS/MRT",59925896,Arthur,Vadhana,13.73726,100.56266,Entire home/apt,2200,5,146,5/30/2024,1.75,4,162,24
20035548,Ivy Thonglor Luxury 1 BR Condo,89442943,Tanya,Vadhana,13.73781,100.58243,Entire home/apt,1650,4,78,6/5/2024,0.93,1,104,13
20048395,Suvarnabhumi Airport 5mins & few walk Paseo Mall,135553564,Priew,Lat Krabang,13.72064,100.73457,Entire home/apt,850,1,60,3/29/2020,0.72,2,0,0
20058048,*Hidden Oasis Bangkok 3 | Near Iconsiam,106203113,Guang,Khlong San,13.724651336669922,100.5079345703125,Private room,1200,2,196,6/25/2024,2.35,3,346,61
20058402,Bangkok Condo - heart of the city,78731028,Kuntalee,Vadhana,13.74331,100.56366,Entire home/apt,1975,30,2,2/17/2023,0.03,1,269,0
20059207,Bangluang Room,5325919,วสวัตติ์,Phasi Charoen,13.73281,100.4621,Private room,1500,1,8,2/24/2024,0.1,3,356,1
20066499,Modern 1 BedR condo- few mins frm BTS Wongwian Yai,47767677,Pé,Thon buri,13.71931,100.4917,Entire home/apt,1100,1,110,6/6/2024,1.36,2,190,38
20083013,Good location in BKK Old Town (Shared Bathroom),50413369,Anaek,Phra Nakhon,13.75452,100.49836,Private room,739,1,58,5/1/2024,0.69,5,80,19
20086125,1 BR Stylish condo in Aree near BTS (505),12103171,Cher,Phaya Thai,13.78449,100.55236,Entire home/apt,895,30,11,6/4/2024,0.14,4,283,3
20092892,NEW LUX Sukhumvit center BTS Ekkamai Condo 1BR,3785867,Julia,Khlong Toei,13.71757,100.58693,Entire home/apt,2191,30,12,4/15/2023,0.15,2,324,0
20126898,The Fully Blessed Suite : 2BR WiFi/MRT/JODD Fair,79624768,Eva,Huai Khwang,13.75902,100.56884,Entire home/apt,1771,1,139,6/4/2024,1.65,33,93,20
20128937,Cozy&clean room @Island Resort Ramindra,143110254,Surachai,Khan Na Yao,13.82424,100.68038,Private room,800,1,8,8/29/2023,0.11,3,180,1
20129286,Clean and modern studio close to Mega Bangna #6,10628048,Pam,Bang Na,13.66823,100.64934,Entire home/apt,550,5,20,4/27/2024,0.24,4,312,6
20129823,"Free pick-up, Cozy room on High Floor",45975817,Nivit,Bang Kapi,13.76285,100.6487,Entire home/apt,600,1,50,2/24/2024,0.61,4,347,6
20146526,"Capsule Hotel @LAF hotel, BTS Ari,Phyathai 2",130628132,Laf,Phaya Thai,13.77805,100.54403,Private room,400,1,3,4/8/2024,0.04,3,90,1
20148208,Geisawa house,8793103,Wa,Saphan Sung,13.75833,100.67961,Private room,5000,1,2,10/4/2019,0.03,1,90,0
20169695,One Bedroom High Rise Apartment near BTS Skytrain,36644963,Athiwit,Phaya Thai,13.78776,100.5471,Entire home/apt,1469,20,31,6/1/2024,0.37,1,166,8
20197642,"Heritage Shophouse in Chinatown, BKK(room no.4/1)",28447831,Dr. Piyamas,Samphanthawong,13.73695,100.51453,Private room,1750,1,13,3/15/2024,0.16,11,329,3
20198108,The Hidden Roof Garden 1 bedroom condo! ON NUT BTS,14744847,L,Khlong Toei,13.7036,100.59505,Entire home/apt,1700,5,1,9/27/2017,0.01,1,363,0
20205618,The Mustang Nero/No.9 Octopus's Garden,30963587,The Mustang Nero,Khlong Toei,13.73189,100.56685,Hotel room,2500,1,238,9/22/2023,2.84,10,177,5
20216957,Ente Space-China Town| Eat Drink Nap!! - LEO 4th,125100210,Nutthanee,Samphanthawong,13.736792818036871,100.51279786078103,Private room,890,1,172,4/25/2024,2.05,1,361,19
20225881,City center luxury 3 bedroom /sky train,46224081,Orranart,Bang Rak,13.72473,100.53038,Entire home/apt,4300,1,152,4/29/2024,1.81,12,361,12
20238171,Fourwings residence srinakarin road.,40647634,Marisa,Bang Kapi,13.75617,100.64553,Entire home/apt,1200,180,3,2/13/2024,0.04,1,2,1
20265614,Cozy room in big city.,12688360,Cherry,Khlong Toei,13.71235,100.58318,Entire home/apt,717,4,38,6/5/2024,0.45,1,321,14
20269517,1BR MRT Petchburi (Asok area),114794429,Travis,Ratchathewi,13.74836,100.56199,Entire home/apt,1095,180,1,2/12/2018,0.01,1,180,0
20273305,"*Easy cosy room, 2-3 person, near BTS, DMK airport",21970931,Nui,Chatu Chak,13.84102,100.58884,Entire home/apt,650,2,116,6/5/2024,1.44,23,171,20
20285860,Sweet Home,19315013,Sutatt,Bang Rak,13.72448,100.51835,Private room,554,2,300,6/6/2024,3.6,4,315,43
20308374,LovelyFamily Queen Bed Silom MRT BTS Work Swimming,42482778,Harnpon,Bang Rak,13.72607707977295,100.53101348876953,Entire home/apt,1479,1,325,6/4/2024,4.21,24,216,81
20310823,Entire Shophouse/Artist Studio in Chinatown,2261907,Nick,Pom Prap Sattru Phai,13.739599,100.514268,Entire home/apt,3057,2,125,6/19/2024,1.52,1,248,26
20311513,Be my guest@Minburi by Proud,64608055,Pattharawan,Min Buri,13.81262,100.71419,Entire home/apt,1100,30,14,3/4/2023,0.18,1,114,0
20313425,"Skytrain, Wintergarten, 100M Wi-fi, Shopping Mall",36009950,Sunny,Thon buri,13.71654,100.47777,Entire home/apt,1429,28,105,1/7/2024,1.26,17,330,6
20316037,1BR NEW Condo 1min from BTS fastcableWiFi 4K+boxTV,24705774,Sommawan,Chom Thong,13.7131,100.46759,Entire home/apt,1232,28,27,5/15/2024,0.33,1,355,4
20316842,"60 Sqm room,2 king bed,big with private Jacuzzi",91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,2757,1,43,6/8/2023,0.52,9,324,0
20336542,曼谷新唐人街地铁汇狂站出口5分钟 最大火车夜市 代购按摩街 大型BC超市 建兴酒家 华人中文服务民宿,105689479,Taosiam,Huai Khwang,13.77903,100.5796,Entire home/apt,666,1,54,3/1/2020,0.65,34,50,0
20336576,曼谷地铁汇狂站  抖音網紅4大夜市 建兴酒家本店 BC超市 RCA 代购按摩唐人街 超值自由行民宿6,105689479,Taosiam,Huai Khwang,13.77911,100.57544,Entire home/apt,684,1,150,6/11/2024,1.83,34,56,30
20339602,The Supara - 1BR Twin beds,8807437,Oillie,Bangkok Yai,13.74254,100.47208,Entire home/apt,1550,1,2,1/13/2023,0.11,11,364,0
20347136,Happy Room in the City Center of Bangkok,126765393,Alfred,Vadhana,13.74748,100.55733,Entire home/apt,1305,28,18,3/8/2024,0.22,1,361,1
20403043,Morris house 1,145483437,Miw,Bangkok Noi,13.75567,100.47083,Private room,543,3,116,6/15/2024,1.82,2,309,68
20415091,Non Inn: Hidden oasis near the Chao Phraya River,19653822,Non Inn,Bang Rak,13.72667,100.51738,Entire home/apt,7143,2,130,6/10/2024,1.56,1,337,21
20418242,A house and private terrace by the canal,145636538,Patcharin,Taling Chan,13.77591,100.45361,Entire home/apt,1505,2,17,6/1/2024,0.23,1,354,7
20428365,Private Condo in Hippiest Area: 1 bedroom,138438002,Win,Vadhana,13.73265,100.58001,Entire home/apt,1699,3,8,11/12/2022,0.1,6,363,0
20446225,"Modern Studio, 1 step to MRT, near Chatuchak",21970931,Nui,Bang Sue,13.81896,100.53214,Entire home/apt,750,30,152,5/11/2024,1.86,23,153,10
20467559,Cozy family&friends HAPPY home for ALL@Silom #15,26736483,K,Bang Rak,13.72463,100.52159,Entire home/apt,2558,14,60,10/20/2022,0.72,96,365,0
20468971,"1 BR.- 3 pax, 300 m. to BTS Airport link Phayathai",42174341,Niche,Ratchathewi,13.7587,100.53837,Private room,900,1,3,9/10/2018,0.04,14,358,0
20470771,Peaceful Brand New -2 Bedroom Apt Ekkamai Area,34022205,Kwan,Vadhana,13.73347,100.59027,Entire home/apt,5000,3,15,2/15/2024,0.18,4,89,2
20534835,"♡Sunny & Green @ Sukhumvit, minutes to BTS",1927968,Evan,Bang Na,13.660035,100.606631,Entire home/apt,880,1,71,5/22/2024,0.85,49,360,9
20547386,Spacious 3 bedrooms very close to sky train-11CS,46224081,Orranart,Bang Rak,13.72471,100.5305,Entire home/apt,4775,1,205,6/8/2024,2.46,12,321,16
20547545,Onnut - Gorgeous Studio Apartment near Sky Train,91235259,Manuel,Vadhana,13.718531,100.58802,Entire home/apt,780,28,29,6/3/2024,0.35,1,67,7
20560889,Prime Location and High Ceiling Near NewChina Town,48174623,Nuttakorn,Lat Phrao,13.80478,100.59162,Entire home/apt,2714,15,3,4/2/2020,0.04,2,358,0
20563551,Stay in the heart of bangkok,59986350,Nantarat,Chatu Chak,13.83275,100.57258,Entire home/apt,900,2,14,5/27/2024,0.17,1,198,8
20566077,Studio Apartment close to the MRT  in Hua Mak,135603167,Katemanee,Bang Kapi,13.7619,100.64929,Entire home/apt,588,365,27,6/4/2023,0.34,5,360,0
20575330,A & P House (Guesthouse@Charansanitwong 49/1),66350380,Amornpan,Bang Phlat,13.80229,100.50955,Private room,690,1,4,11/5/2023,0.05,1,363,1
20575395,"2BR. Spacious, 140 Sqm, BTS 5 min, Central Located",114934916,Klass,Sathon,13.72125,100.53029,Entire home/apt,3000,3,102,5/22/2024,1.23,6,138,17
20578468,"Bangkok Sukhumvit, Min walk Thong Lo BTS sky train",135734595,Terry,Khlong Toei,13.72548,100.57577,Entire home/apt,1052,28,35,4/30/2024,0.42,1,90,3
20579311,Lazy room Near BTS,145140553,สมหญิง,Phasi Charoen,13.72134,100.45985,Private room,2700,1,1,10/7/2017,0.01,1,180,0
20613103,Cozy 39 Sqm next to MRT with kitchen+ Pool&gym,22790382,Rida,Chatu Chak,13.80566,100.57223,Entire home/apt,1321,2,2,6/11/2024,0.02,1,78,1
20614926,Private double bed room (Walk 5 mins to Icon Siam),100302626,Nattapol,Khlong San,13.72337,100.50851,Private room,750,2,89,2/24/2024,1.08,4,91,11
20615886,"Entire Apartment 2BR, BTS 3 Min,Close to JJ market",66454316,Withoon,Phaya Thai,13.78181,100.54754,Entire home/apt,1256,2,54,6/17/2024,0.65,1,322,6
20641381,3WOW!!!Just Step to BTS OnNut,54134220,Kittipong,Phra Khanong,13.70335373528588,100.60304134127801,Entire home/apt,1286,1,140,6/23/2024,1.7,3,315,25
20646219,คลองจั่นเพลส,15449253,Kanitha,Bang Kapi,13.76903,100.65162,Private room,800,2,1,1/3/2020,0.02,1,210,0
20649246,3 BR 5 min to Sky Train 700 m. to Pratunam market,42174341,Niche,Ratchathewi,13.75844,100.53826,Private room,1290,1,1,2/14/2019,0.02,14,365,0
20675194,"Free pick-up, Stunning View of Bangkok",45975817,Nivit,Bang Kapi,13.76369,100.64917,Entire home/apt,714,1,22,3/1/2020,0.27,4,362,0
20682913,"Couple Capsule @LAF Hotel, BTS Aree",130628132,Laf,Phaya Thai,13.7779,100.54254,Shared room,750,1,4,1/20/2023,0.05,3,179,0
20689364,X9Hostel,106091548,Chalat,Huai Khwang,13.75437,100.56711,Private room,4400,1,1,11/19/2023,0.14,2,177,1
20698276,Artemis Condo near BTS Onnut,41598889,Anucha,Suanluang,13.71175,100.60525,Entire home/apt,814,3,23,1/1/2023,0.28,6,364,0
20700435,New 1 BR: 5 min MRT Rama9/ Mall /Airport link中文可,22333530,Candy & Kevin,Huai Khwang,13.75589,100.56565,Entire home/apt,950,30,31,5/6/2024,0.42,1,308,4
20721173,Private Condo in Great Area 2 Bedroom 中文服务,138438002,Win,Vadhana,13.73206,100.58055,Entire home/apt,3199,3,18,1/2/2024,0.22,6,363,2
20723727,1MIN to MRT|Elegant ModernRoom in DT BKK|WIFI|7-11,49132583,Weeraphong,Din Daeng,13.79917,100.57387,Entire home/apt,1653,30,96,5/11/2024,1.16,3,90,5
20740856,"Comfy 2Bedrooms Near BTS Ari, 24hrs check-in*",52130340,Pim,Phaya Thai,13.77551,100.54438,Entire home/apt,2200,1,124,5/31/2024,1.52,10,350,16
20745097,KOTI 944,10477079,Heide Emigre,Bang Rak,13.72639,100.53231,Entire home/apt,2500,180,1,4/8/2018,0.01,4,363,0
20751483,Service Apartment (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72646,100.57236,Entire home/apt,1590,2,139,4/19/2024,1.71,10,267,29
20753327,Loft 2brs 2 showers free wifi near to Silom/Sathon,2129668,Wimonpak,Bang Kho laen,13.70238,100.52093,Entire home/apt,1900,100,1,9/18/2017,0.01,44,365,0
20756842,Loft Style Double Room @ Beige Poshtels Don Mueang,72302266,Chattva,Don Mueang,13.911986,100.571574,Private room,704,1,3,1/29/2024,0.19,7,362,2
